RNA Symbol,RNA Category,Species,Tissue/Cell Line,Localization,Score
hsa_circ_0003180,circRNA,Homo sapiens,pancreatic cancer cell lines (PANC-1 and MIA CaPa-2 ),Cytoplasm,0.932913100536013
hsa_circ_0074298,circRNA,Homo sapiens,pancreatic cancer tissue,Cytoplasm,0.694505649698505
hsa_circ_0002352,circRNA,Homo sapiens,pancreatic ductal adenocarcinoma (PDAC) cell,Cytoplasm,0.694505649698505
hsa_circ_0001681,circRNA,Homo sapiens,"papillary TC cell lines (TPC-1, NPA87 and KAT-5) and normal thyroid follicular epithelial cell line (Nthy-ori3-1)",Nucleus,0.836757224078988
hsa_circ_0001681,circRNA,Homo sapiens,"papillary TC cell lines (TPC-1, NPA87 and KAT-5) and normal thyroid follicular epithelial cell line (Nthy-ori3-1)",Cytoplasm,0.836757224078988
hsa_circ_0002360,circRNA,Homo sapiens,papillary thyroid cancer tissues,Cytoplasm,0.904945420481312
hsa_circ_0001079,circRNA,Homo sapiens,PC cell lines,Cytoplasm,0.694505649698505
hsa_circ_0006006,circRNA,Homo sapiens,PC cells (MIA PaCa-2 and PANC-1),Cytoplasm,0.836757224078988
hsa_circ_0001959,circRNA,Homo sapiens,PC cells and tissues,Cytoplasm,0.836757224078988
hsa_circ_0001959,circRNA,Homo sapiens,PC cells and tissues,Nucleus,0.836757224078988
hsa_circ_0034161,circRNA,Homo sapiens,PC-3 and DU145 cells,Nucleus,0.904945420481312
hsa_circ_0034161,circRNA,Homo sapiens,PC-3 and DU145 cells,Cytoplasm,0.904945420481312
hsa_circ_0068835,circRNA,Homo sapiens,PC-3 cells,Cytoplasm,0.694505649698505
hsa_circ_0078367,circRNA,Homo sapiens,PC3 and 22RV1 cells,Cytoplasm,0.836757224078988
hsa_circ_0002689,circRNA,Homo sapiens,PC3 and DU145 cells,Cytoplasm,0.694505649698505
hsa_circ_0003310,circRNA,Homo sapiens,PC3 and PC3/DR cells,Cytoplasm,0.836757224078988
hsa_circ_0070512,circRNA,Homo sapiens,PC3 cell,Cytoplasm,0.836757224078988
hsa_circ_0064017,circRNA,Homo sapiens,PC9 and A549 cells,Cytoplasm,0.836757224078988
hsa_circ_0019074,circRNA,Homo sapiens,PC9GR and the HCC827GR cells,Cytoplasm,0.836757224078988
hsa_circ_0005276,circRNA,Homo sapiens,PCa cell lines (DU145 and PC3),Cytoplasm,0.694505649698505
hsa_circ_0005221,circRNA,Homo sapiens,PCa cells,Cytoplasm,0.836757224078988
hsa_circ_0008304,circRNA,Homo sapiens,PCa cells (22Rv-1 and C4-2B),Nucleus,0.904945420481312
hsa_circ_0008304,circRNA,Homo sapiens,PCa cells (22Rv-1 and C4-2B),Cytoplasm,0.904945420481312
hsa_circ_0000211,circRNA,Homo sapiens,PCa cells (PC-3 and DU145),Cytoplasm,0.694505649698505
hsa_circ_0000211,circRNA,Homo sapiens,PCa cells (PC-3 and DU145),Extracellular exosome,0.795006069178413
hsa_circ_0004585,circRNA,Homo sapiens,PCa tissues and cell lines,Cytoplasm,0.694505649698505
hsa_circ_0004296,circRNA,Homo sapiens,PCa(prostate cancer) cells,Nucleus,0.836757224078988
hsa_circ_0006790,circRNA,Homo sapiens,PDAC cells,Nucleus,0.836757224078988
hsa_circ_0006790,circRNA,Homo sapiens,PDAC cells,Cytoplasm,0.836757224078988
hsa_circ_0000607,circRNA,Homo sapiens,PDFS cells,Cytoplasm,0.836757224078988
hsa_circ_0000607,circRNA,Homo sapiens,PDFS cells,Nucleolus,0.836757224078988
circ-BART_1.2,circRNA,Homo sapiens,PEL cell line (BC-1),Nucleus,0.694505649698505
circ-BART_2.2,circRNA,Homo sapiens,PEL cell line (BC-1),Nucleus,0.694505649698505
circ-BART_1.2,circRNA,Homo sapiens,PEL cell line (BC-1),Cytoplasm,0.694505649698505
circ-BART_2.2,circRNA,Homo sapiens,PEL cell line (BC-1),Cytoplasm,0.694505649698505
circ-vIRF4,circRNA,Homo sapiens,PEL cell line (BC-1),Cytoplasm,0.694505649698505
circ-BART_1.1,circRNA,Homo sapiens,PEL cell line (BC-1),Nucleus,0.694505649698505
circ-BART_2.1,circRNA,Homo sapiens,PEL cell line (BC-1),Nucleus,0.694505649698505
circ-vIRF4,circRNA,Homo sapiens,PEL cell line (BC-1),Nucleus,0.694505649698505
mmu_circ_0000992,circRNA,Mus musculus,pericytes,Nucleus,0.694505649698505
hsa_circ_0066881,circRNA,Homo sapiens,periodontal ligament cells (PDLCs),Cytoplasm,0.694505649698505
hsa_circ_0081572,circRNA,Homo sapiens,periodontal ligament cells (PDLCs),Cytoplasm,0.836757224078988
hsa_circ_0002638,circRNA,Homo sapiens,Peripheral blood samples,Extracellular exosome,0.694505649698505
Wnk2,circRNA,Rattus norvegicus,pineal cells,Cytoplasm,0.694505649698505
hsa_circ_0001578,circRNA,Homo sapiens,placenta,Extracellular exosome,0.694505649698505
hsa_circ_0001818,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.795006069178413
hsa_circ_0001805,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0001468,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0100691,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000322,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001158,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0103038,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001834,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0103654,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0002185,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0100354,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000339,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
hsa_circ_0002001,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0102373,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0104904,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0103657,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0004863,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0000223,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0046060,circRNA,Homo sapiens,plasma,Extracellular exosome,0.795006069178413
hsa_circ_0101018,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000540,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000264,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0104618,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000437,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0101366,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000566,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0000591,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0100362,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000169,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0103993,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0103670,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0010467,circRNA,Homo sapiens,plasma,Extracellular exosome,0.694505649698505
hsa_circ_0000994,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0001083,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0101050,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0102050,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001238,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0000397,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001320,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0102373,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001484,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000238,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001380,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0103019,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001445,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.815590988686444
hsa_circ_0001288,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001495,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0103348,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000301,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001534,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0000662,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0100718,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0060849,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001844,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001675,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0104327,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0002360,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0000747,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0100720,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0102394,circRNA,Homo sapiens,plasma,Extracellular exosome,0.815590988686444
hsa_circ_0103681,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0003148,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0100039,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0103682,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0005310,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0003655,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0000867,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0100722,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0018146,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.694505649698505
hsa_circ_0001090,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0003245,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.694505649698505
hsa_circ_0080220,circRNA,Homo sapiens,plasma,Extracellular exosome,0.694505649698505
hsa_circ_0003958,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0001166,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0103355,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0104332,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0030835,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.694505649698505
hsa_circ_0004062,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0001184,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0103356,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0104333,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0024377,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.795006069178413
hsa_circ_0004314,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0001120,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0104334,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0049015,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.694505649698505
hsa_circ_0039438,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0002111,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0001249,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0033627,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.694505649698505
hsa_circ_0003600,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0102402,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001894,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.694505649698505
hsa_circ_0005139,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0100387,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0104338,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0104645,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0004955,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.795006069178413
hsa_circ_0005962,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0101903,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0006558,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.795006069178413
hsa_circ_0005138,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_400082,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0102072,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0103038,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001480,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.795006069178413
hsa_circ_0001631,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
hsa_circ_0006276,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0001303,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0104649,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0068277,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.694505649698505
hsa_circ_0000904,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000467,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.890460238360382
hsa_circ_0007037,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0001306,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0101066,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0103695,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0002412,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.795006069178413
hsa_circ_0000977,circRNA,Homo sapiens,plasma,Extracellular exosome,0.795006069178413
hsa_circ_0006559,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0000194,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.795006069178413
hsa_circ_0006220,circRNA,Homo sapiens,plasma,Extracellular exosome,0.694505649698505
hsa_circ_0074447,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.694505649698505
hsa_circ_0001666,circRNA,Homo sapiens,plasma,Extracellular exosome,0.694505649698505
hsa_circ_0103044,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0002493,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.694505649698505
hsa_circ_0001400,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.795006069178413
hsa_circ_0035654,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0001576,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0103045,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0104034,circRNA,Homo sapiens,plasma,Extracellular exosome,0.815590988686444
hsa_circ_0049499,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.694505649698505
hsa_circ_0001297,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000654,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0001644,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0103046,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000774,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.694505649698505
hsa_circ_0102543,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001653,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0004956,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.795006069178413
hsa_circ_0000725,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0001827,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0006490,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.795006069178413
hsa_circ_0001336,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000759,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.396358685090047
hsa_circ_0001901,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001038,circRNA,Homo sapiens,plasma,Extracellular vesicle,0.694505649698505
hsa_circ_0001845,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0102731,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000254,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0103383,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000950,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000141,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0104708,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000333,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000453,circRNA,Homo sapiens,plasma,Extracellular exosome,0.428658357070095
hsa_circ_0005519,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0100915,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000395,circRNA,Homo sapiens,plasma,Extracellular exosome,0.90145991609349
hsa_circ_0100755,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0102742,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001468,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000495,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0104052,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000056,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0100422,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0101089,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0006168,circRNA,Homo sapiens,plasma,Extracellular exosome,0.795006069178413
hsa_circ_0000538,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000610,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0101436,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0104057,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0006357,circRNA,Homo sapiens,plasma,Extracellular exosome,0.795006069178413
hsa_circ_0047391,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000667,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000687,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0102752,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0103735,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001658,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
hsa_circ_0100780,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0004277,circRNA,Homo sapiens,plasma,Extracellular exosome,0.795006069178413
hsa_circ_0000053,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001014,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0100114,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000233,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
hsa_circ_0102762,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001049,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0102124,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001288,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0101796,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0002287,circRNA,Homo sapiens,plasma,Extracellular exosome,0.694505649698505
hsa_circ_0000538,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000965,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001155,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001658,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0000395,circRNA,Homo sapiens,Plasma,Extracellular exosome,0.90145991609349
hsa_circ_0100796,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0104700,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0100456,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0001812,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
hsa_circ_0101809,circRNA,Homo sapiens,plasma,Extracellular exosome,0.396358685090047
